account_id,seats,is_trial,total_subscriptions,active_subscriptions,avg_subscription_duration_days,avg_sub_seats,max_sub_seats,avg_mrr_amount,max_mrr_amount,avg_arr_amount,total_arr_amount,trial_subscription_count,auto_renew_count,upgrade_count,downgrade_count,recent_upgrade_90d,recent_downgrade_90d,ended_subscriptions_count,max_subscription_duration_days,active_subscription_ratio,auto_renew_ratio,latest_auto_renew_flag,latest_is_trial,days_since_last_subscription_change,total_usage_count,total_usage_duration_secs,total_error_count,unique_feature_count,beta_feature_usage_count,days_since_last_usage,total_tickets,avg_resolution_time_hours,avg_first_response_time_minutes,avg_satisfaction_score,escalation_count,escalation_ratio,account_age_days,avg_resolution_time_hours_missing_flag,avg_first_response_time_minutes_missing_flag,avg_satisfaction_score_missing_flag,is_inactive_user,has_no_ticket_history,usage_per_subscription,ticket_per_subscription,error_per_subscription,error_rate,health_score,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Basic,plan_tier_Enterprise,plan_tier_Pro,latest_plan_tier_Basic,latest_plan_tier_Enterprise,latest_plan_tier_Pro,latest_billing_frequency_annual,latest_billing_frequency_monthly,churn_flag
A-a33200,29,0,12,11,54.416666666666664,31.416666666666668,51,2409.4166666666665,5771,28913.0,346956,0,9,1,0,1,0,1,96,0.9166666666666666,0.75,1,0,11,517,150997,26,33,5,20,3.0,36.333333333333336,88.33333333333333,4.5,0.0,0.0,107,0,0,0,0,0,43.083333333333336,0.25,2.1666666666666665,0.0502901353965183,10.587385089893052,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,0
A-e08cd3,67,1,11,10,54.36363636363637,67.0,67,6456.363636363636,13333,77476.36363636363,852240,1,7,0,1,0,1,1,92,0.9090909090909092,0.6363636363636364,1,0,6,432,138064,21,30,7,1,8.0,30.375,93.0,4.0,0.0,0.0,101,0,0,0,0,0,39.27272727272727,0.7272727272727273,1.9090909090909092,0.0486111111111111,10.0798511951139,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,0
A-726cfa,11,0,19,17,277.94736842105266,21.05263157894737,42,1830.6315789473683,7562,21967.57894736842,417384,2,16,2,0,0,0,2,535,0.8947368421052632,0.8421052631578947,0,0,15,993,281986,45,40,15,5,3.0,35.666666666666664,128.33333333333334,4.0,0.0,0.0,549,0,0,0,0,0,52.26315789473684,0.1578947368421052,2.3684210526315788,0.0453172205438066,11.349249486431324,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,0
A-7df7a7,7,0,15,14,335.53333333333336,19.266666666666666,85,1943.6666666666667,8955,23324.0,349860,2,12,0,2,0,0,1,695,0.9333333333333332,0.8,1,0,3,922,256811,47,36,10,12,3.0,28.0,93.0,4.0,1.0,0.3333333333333333,703,0,0,0,0,0,61.46666666666667,0.2,3.1333333333333333,0.0509761388286334,10.966999786337242,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,1
A-5b051a,22,0,4,3,52.0,22.0,22,583.0,1078,6996.0,27984,0,4,0,0,0,0,1,104,0.75,1.0,1,0,2,171,44864,17,14,3,24,1.0,2.0,2.0,3.0,0.0,0.0,148,0,0,0,0,0,42.75,0.25,4.25,0.0994152046783625,8.04596865452385,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,0
A-72799b,20,0,10,9,245.8,26.5,61,1731.5,3980,20778.0,207780,2,8,2,1,0,0,1,410,0.9,0.8,1,0,71,550,154998,34,31,10,4,2.0,33.5,80.0,4.5,1.0,0.5,414,0,0,0,0,0,55.0,0.2,3.4,0.0618181818181818,10.293379802861732,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,1
A-2edab2,17,0,10,9,218.4,17.0,17,1139.0,3383,13668.0,136680,0,9,1,0,0,0,1,405,0.9,0.9,1,0,16,487,160804,26,28,5,9,4.0,30.0,102.25,3.0,0.0,0.0,410,0,0,0,0,0,48.7,0.4,2.6,0.0533880903490759,9.94067078409424,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,0
A-9208f0,1,0,8,7,397.125,19.125,49,438.875,2786,5266.5,42132,3,7,1,0,0,0,1,596,0.875,0.875,1,1,144,538,158701,31,29,6,20,8.0,41.25,59.75,3.3333333333333335,1.0,0.125,600,0,0,0,0,0,67.25,1.0,3.875,0.0576208178438661,9.923642196685156,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,1
A-aa9511,23,1,15,13,214.4,34.0,97,4064.6666666666665,19303,48776.0,731640,3,13,0,1,0,1,2,447,0.8666666666666667,0.8666666666666667,0,0,19,625,189526,35,33,5,0,2.0,56.5,98.5,4.0,0.0,0.0,448,0,0,0,0,0,41.666666666666664,0.1333333333333333,2.3333333333333335,0.056,10.652377562382927,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0
A-96bbc6,39,0,8,8,116.125,44.25,64,3803.25,11144,45639.0,365112,0,7,3,1,1,1,0,222,1.0,0.875,1,0,6,482,152806,25,30,5,5,3.0,51.333333333333336,67.0,3.3333333333333335,0.0,0.0,238,0,0,0,0,0,60.25,0.375,3.125,0.0518672199170124,10.094251091885988,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,0
A-1f559b,5,1,10,8,210.9,22.4,59,1175.6,5174,14107.2,141072,0,6,0,1,0,0,2,376,0.8,0.6,0,0,75,400,117267,27,29,4,40,5.0,50.4,116.2,4.2,0.0,0.0,484,0,0,0,0,0,40.0,0.5,2.7,0.0675,9.982658808968726,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,1
A-fda07f,7,0,12,12,73.91666666666667,24.083333333333332,69,2368.1666666666665,13731,28418.0,341016,2,10,4,1,2,1,0,129,1.0,0.8333333333333334,1,0,1,681,231376,39,31,4,0,5.0,17.8,57.0,4.0,0.0,0.0,142,0,0,0,0,0,56.75,0.4166666666666667,3.25,0.0572687224669603,10.60025528164172,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,0
A-ffc04f,13,0,15,13,87.66666666666667,19.333333333333332,55,1335.9333333333334,3781,16031.2,240468,3,8,0,1,0,1,2,206,0.8666666666666667,0.5333333333333333,1,0,3,857,277347,64,37,7,22,7.0,17.714285714285715,58.57142857142857,4.5,1.0,0.1428571428571428,208,0,0,0,0,0,57.13333333333333,0.4666666666666667,4.266666666666667,0.0746791131855309,10.955699455191455,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,0
A-8b0451,41,0,10,9,49.7,41.2,43,3170.9,8159,38050.8,380508,1,8,0,0,0,0,1,101,0.9,0.8,1,0,9,606,177930,45,32,6,0,7.0,26.571428571428573,83.71428571428571,3.5,0.0,0.0,106,0,0,0,0,0,60.6,0.7,4.5,0.0742574257425742,10.233749223813106,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,0
A-6f50ae,19,0,14,14,232.71428571428572,21.428571428571427,50,1900.571428571429,9950,22806.85714285714,319296,2,9,0,1,0,0,0,416,1.0,0.6428571428571429,1,0,0,811,240012,48,35,5,9,5.0,31.0,87.4,4.5,0.0,0.0,467,0,0,0,0,0,57.92857142857143,0.3571428571428571,3.4285714285714284,0.0591861898890258,11.022802614886944,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,1
A-157070,16,0,16,12,162.1875,24.75,49,1719.125,6965,20629.5,330072,2,14,2,1,0,1,4,385,0.75,0.875,1,0,5,696,186928,26,37,7,3,3.0,42.333333333333336,118.0,3.0,1.0,0.3333333333333333,418,0,0,0,0,0,43.5,0.1875,1.625,0.0373563218390804,10.534048294624842,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,0
A-ff79f2,8,0,9,7,78.55555555555556,30.555555555555557,83,3097.0,16517,37164.0,334476,1,6,2,0,2,0,2,216,0.7777777777777778,0.6666666666666666,1,0,0,393,133848,12,24,4,39,2.0,50.0,82.5,4.0,0.0,0.0,250,0,0,1,0,0,43.666666666666664,0.2222222222222222,1.3333333333333333,0.0305343511450381,9.986999422885388,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,1
A-49b828,6,0,14,14,313.35714285714283,19.142857142857142,49,2222.0,9751,26664.0,373296,1,13,2,0,0,0,0,600,1.0,0.9285714285714286,1,0,39,687,187183,45,29,10,10,3.0,13.666666666666666,87.66666666666667,3.5,1.0,0.3333333333333333,606,0,0,0,0,0,49.07142857142857,0.2142857142857142,3.2142857142857144,0.0655021834061135,10.262237207326836,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,0
A-3c1a3f,1,0,12,10,230.66666666666663,19.333333333333332,82,1242.4166666666667,5771,14909.0,178908,3,10,0,1,0,0,2,488,0.8333333333333334,0.8333333333333334,0,0,66,497,172341,22,31,5,11,4.0,33.25,56.5,3.5,0.0,0.0,493,0,0,0,0,0,41.416666666666664,0.3333333333333333,1.8333333333333333,0.0442655935613682,10.246674678684204,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,0
A-180abf,64,0,9,7,109.44444444444444,64.0,64,4145.777777777777,12736,49749.333333333336,447744,2,7,2,0,1,0,2,316,0.7777777777777778,0.7777777777777778,1,0,11,499,136250,28,29,5,14,3.0,36.333333333333336,62.333333333333336,3.0,0.0,0.0,505,0,0,0,0,0,55.44444444444444,0.3333333333333333,3.111111111111111,0.0561122244488977,10.001911024506525,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,1
A-417d2f,4,1,16,15,212.625,20.5625,51,1433.3125,10149,17199.75,275196,2,13,1,0,0,0,1,546,0.9375,0.8125,1,0,3,722,206401,31,37,8,20,6.0,43.5,80.5,4.333333333333333,0.0,0.0,546,0,0,0,0,0,45.125,0.375,1.9375,0.0429362880886426,10.99589727477527,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,0
A-59f724,3,1,12,12,209.16666666666663,20.833333333333332,77,814.4166666666666,4378,9773.0,117276,3,9,2,0,0,0,0,365,1.0,0.75,1,0,23,696,221691,47,33,6,24,4.0,19.25,94.5,4.25,0.0,0.0,424,0,0,0,0,0,58.0,0.3333333333333333,3.9166666666666665,0.0675287356321839,10.714668923882432,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,0
A-b9f5b1,15,1,7,6,257.7142857142857,26.285714285714285,43,1010.2857142857144,2985,12123.42857142857,84864,3,5,0,0,0,0,1,660,0.8571428571428571,0.7142857142857143,1,0,77,307,90576,12,21,3,32,6.0,31.833333333333332,75.66666666666667,3.3333333333333335,1.0,0.1666666666666666,707,0,0,0,0,0,43.857142857142854,0.8571428571428571,1.7142857142857142,0.0390879478827361,9.161416782632497,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,0
A-b78bf8,33,0,8,8,25.875,35.0,49,2802.875,9751,33634.5,269076,1,8,1,1,1,1,0,44,1.0,1.0,1,0,3,421,123802,11,24,7,25,5.0,24.2,88.8,4.2,0.0,0.0,46,0,0,0,0,0,52.625,0.625,1.375,0.0261282660332541,10.026989808737945,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,0
A-e43bf7,44,0,7,7,308.0,47.714285714285715,70,6666.571428571428,13930,79998.85714285714,559992,0,6,3,0,0,0,0,590,1.0,0.8571428571428571,1,0,2,371,103455,35,26,2,23,5.0,27.4,80.0,4.0,1.0,0.2,648,0,0,0,0,0,53.0,0.7142857142857143,5.0,0.0943396226415094,9.4644611784985,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,0
A-794a0b,23,0,7,7,296.42857142857144,25.857142857142858,35,1510.7142857142858,6169,18128.571428571428,126900,2,5,0,0,0,0,0,512,1.0,0.7142857142857143,1,0,179,347,94200,31,28,1,11,0.0,36.0,88.29166666666666,4.0,0.0,0.0,578,1,1,1,0,0,49.57142857142857,0.0,4.428571428571429,0.0893371757925072,9.772812430798414,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,0
A-f44180,9,0,11,9,303.6363636363636,20.363636363636363,89,2617.090909090909,17711,31405.090909090908,345456,3,8,0,0,0,0,2,647,0.8181818181818182,0.7272727272727273,0,1,18,520,164121,22,27,10,16,2.0,46.5,123.0,5.0,0.0,0.0,687,0,0,0,0,0,47.27272727272727,0.1818181818181818,2.0,0.0423076923076923,10.580961544935564,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,0
A-d535f6,12,1,9,9,56.888888888888886,22.0,54,823.8888888888889,2388,9886.666666666666,88980,3,8,1,3,1,3,0,101,1.0,0.8888888888888888,1,1,16,477,146053,29,26,4,6,0.0,36.0,88.29166666666666,4.0,0.0,0.0,119,1,1,1,0,0,53.0,0.0,3.2222222222222223,0.060796645702306,10.161464369984255,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1
A-3b37d9,23,0,7,6,379.0,23.714285714285715,28,2776.4285714285716,4577,33317.142857142855,233220,2,6,2,0,1,0,1,630,0.8571428571428571,0.8571428571428571,1,0,44,451,128119,21,26,2,17,5.0,36.0,89.8,4.5,0.0,0.0,704,0,0,0,0,0,64.42857142857143,0.7142857142857143,3.0,0.0465631929046563,10.12313165274185,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,0
A-b07346,51,0,5,5,26.0,51.0,51,6283.2,10149,75398.4,376992,1,3,1,0,1,0,0,55,1.0,0.6,1,1,3,326,106943,22,23,4,19,3.0,42.333333333333336,76.66666666666667,3.5,0.0,0.0,82,0,0,0,0,0,65.2,0.6,4.4,0.0674846625766871,9.355590688361763,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,1
A-3f9cc0,22,0,7,7,174.14285714285714,23.142857142857142,30,2848.5714285714284,5970,34182.857142857145,239280,1,5,1,2,0,0,0,191,1.0,0.7142857142857143,1,0,149,407,124321,24,25,0,11,5.0,34.8,112.6,4.5,1.0,0.2,211,0,0,0,0,0,58.142857142857146,0.7142857142857143,3.4285714285714284,0.0589680589680589,9.82095198901392,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,0
A-692f18,5,1,17,16,153.11764705882354,15.882352941176473,50,1797.0588235294117,7363,21564.70588235294,366600,3,12,2,1,1,0,1,277,0.9411764705882352,0.7058823529411765,1,0,14,871,261911,55,36,9,8,2.0,37.5,120.0,5.0,0.0,0.0,278,0,0,0,0,0,51.23529411764706,0.1176470588235294,3.235294117647059,0.0631458094144661,11.28656652477499,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,1
A-dcc3f1,21,0,8,8,193.75,25.5,51,1593.375,4378,19120.5,152964,1,6,0,1,0,1,0,370,1.0,0.75,0,0,41,500,137958,32,31,6,7,9.0,35.666666666666664,83.44444444444444,3.8,0.0,0.0,370,0,0,0,0,0,62.5,1.125,4.0,0.064,10.03109200388459,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,0
A-9f2731,1,0,7,7,57.42857142857143,24.0,39,516.1428571428571,1617,6193.714285714285,43356,3,7,0,1,0,1,0,80,1.0,1.0,1,1,39,324,98113,20,23,2,12,0.0,36.0,88.29166666666666,4.0,0.0,0.0,88,1,1,1,0,0,46.285714285714285,0.0,2.857142857142857,0.0617283950617283,9.65323703736904,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,0
A-fa2041,15,1,12,12,129.91666666666666,21.833333333333332,52,1742.9166666666667,3582,20915.0,250980,3,11,0,0,0,0,0,203,1.0,0.9166666666666666,1,1,26,552,157263,34,34,6,5,1.0,16.0,99.0,3.0,0.0,0.0,216,0,0,0,0,0,46.0,0.0833333333333333,2.8333333333333335,0.0615942028985507,10.29190171518566,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,0
A-94d3da,41,0,12,11,328.0833333333333,41.0,41,1889.4166666666667,8159,22673.0,272076,5,8,1,0,0,0,1,577,0.9166666666666666,0.6666666666666666,1,0,64,464,150051,25,29,5,12,6.0,26.833333333333332,80.5,3.5,0.0,0.0,608,0,0,0,0,0,38.666666666666664,0.5,2.0833333333333335,0.0538793103448275,10.023838235525377,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0
A-fd9422,58,0,9,8,100.11111111111111,58.0,58,3125.5555555555557,11542,37506.666666666664,337560,4,7,1,1,0,1,1,237,0.8888888888888888,0.7777777777777778,1,0,11,456,143313,21,27,5,1,6.0,44.333333333333336,116.83333333333331,3.5,1.0,0.1666666666666666,271,0,0,0,0,0,50.666666666666664,0.6666666666666666,2.3333333333333335,0.0460526315789473,9.851624743174671,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,0
A-1e1b80,50,0,12,12,265.8333333333333,50.25,53,4053.9166666666665,9950,48647.0,583764,2,10,1,0,1,0,0,447,1.0,0.8333333333333334,1,0,57,682,209315,47,34,2,13,6.0,43.0,67.5,3.2,0.0,0.0,476,0,0,0,0,0,56.833333333333336,0.5,3.9166666666666665,0.0689149560117302,10.412268141001556,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0
A-a45270,3,0,12,11,99.66666666666669,23.25,79,1677.5833333333333,4975,20131.0,241572,2,9,2,1,0,1,1,172,0.9166666666666666,0.75,1,1,8,733,222582,53,35,4,6,4.0,64.0,110.0,4.0,0.0,0.0,190,0,0,0,0,0,61.083333333333336,0.3333333333333333,4.416666666666667,0.0723055934515689,10.737166666479446,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,0
A-296d7c,2,0,7,7,169.71428571428572,10.714285714285714,24,284.14285714285717,784,3409.714285714286,23868,1,5,0,0,0,0,0,336,1.0,0.7142857142857143,1,0,35,357,124753,18,21,7,35,5.0,50.4,105.2,3.75,0.0,0.0,419,0,0,0,0,0,51.0,0.7142857142857143,2.5714285714285716,0.0504201680672268,9.478403170851452,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,0
A-1f7acb,64,1,8,8,269.375,64.0,64,5864.0,12736,70368.0,562944,1,6,1,3,0,0,0,487,1.0,0.75,1,0,100,510,164068,47,26,7,18,7.0,41.714285714285715,129.57142857142858,4.4,0.0,0.0,513,0,0,0,0,0,63.75,0.875,5.875,0.092156862745098,9.952672142482545,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,0
A-ffdfd5,3,0,10,9,104.4,21.6,92,1432.2,5970,17186.4,171864,2,8,1,0,0,0,1,251,0.9,0.8,1,0,0,529,139609,28,29,4,10,0.0,36.0,88.29166666666666,4.0,0.0,0.0,262,1,1,1,0,0,52.9,0.0,2.8,0.052930056710775,10.409424104654448,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,1
A-029f69,3,0,16,13,77.5625,13.75,34,914.875,4776,10978.5,175656,2,10,2,0,2,0,3,236,0.8125,0.625,1,0,0,789,241275,42,37,9,0,2.0,42.0,108.0,3.0,0.0,0.0,299,0,0,0,0,0,49.3125,0.125,2.625,0.053231939163498,10.762209409369962,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0
A-855a48,14,1,8,8,256.5,26.75,60,3797.0,11940,45564.0,364512,0,3,0,1,0,0,0,336,1.0,0.375,1,0,154,448,145908,16,26,7,42,5.0,39.6,122.0,3.6666666666666665,0.0,0.0,375,0,0,0,0,0,56.0,0.625,2.0,0.0357142857142857,9.98470499184182,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,0
A-2d1036,69,0,13,10,101.53846153846152,69.0,69,4973.307692307692,13731,59679.692307692305,775836,0,10,0,1,0,0,3,181,0.7692307692307693,0.7692307692307693,0,0,15,692,181335,40,31,10,1,5.0,37.8,49.0,4.6,1.0,0.2,200,0,0,0,0,0,53.23076923076923,0.3846153846153846,3.076923076923077,0.0578034682080924,10.67159471479532,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,1
A-02fac6,22,0,11,11,213.1818181818182,25.454545454545453,59,2400.909090909091,4577,28810.909090909092,316920,0,9,1,0,1,0,0,437,1.0,0.8181818181818182,1,0,74,514,169854,34,32,5,4,6.0,23.333333333333332,100.5,4.0,0.0,0.0,635,0,0,0,0,0,46.72727272727273,0.5454545454545454,3.090909090909091,0.0661478599221789,10.273571526155685,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,0
A-7c6b6b,6,0,7,5,12.0,14.571428571428571,28,688.2857142857143,1372,8259.42857142857,57816,0,6,0,0,0,0,2,21,0.7142857142857143,0.8571428571428571,1,0,3,311,82471,24,22,5,24,5.0,52.2,82.4,4.333333333333333,0.0,0.0,31,0,0,0,0,0,44.42857142857143,0.7142857142857143,3.4285714285714284,0.0771704180064308,9.397407218468382,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,0
A-65c341,11,1,8,6,141.375,26.875,84,3818.25,16716,45819.0,366552,1,8,0,0,0,0,2,320,0.75,1.0,1,0,38,410,147068,18,25,4,6,5.0,41.4,87.8,4.0,0.0,0.0,371,0,0,0,0,0,51.25,0.625,2.25,0.0439024390243902,9.900927557395766,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,0
A-3932db,19,1,9,8,147.0,29.88888888888889,58,1565.2222222222222,6965,18782.666666666668,169044,3,9,2,1,0,0,1,387,0.8888888888888888,1.0,1,1,0,434,134963,28,28,4,10,6.0,41.0,86.5,4.333333333333333,0.0,0.0,454,0,0,0,0,0,48.22222222222222,0.6666666666666666,3.111111111111111,0.064516129032258,10.036727882580536,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,1
A-71615e,15,0,13,13,107.46153846153848,31.923076923076923,73,3131.769230769231,11940,37581.230769230766,488556,2,10,3,0,1,0,0,187,1.0,0.7692307692307693,1,0,25,620,194799,41,29,4,9,1.0,49.0,77.0,4.0,0.0,0.0,227,0,0,1,0,0,47.69230769230769,0.0769230769230769,3.1538461538461537,0.0661290322580645,10.482652533074544,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,0
A-4c56c9,9,0,13,10,94.76923076923076,22.307692307692307,52,2343.923076923077,9751,28127.07692307692,365652,2,10,0,0,0,0,3,232,0.7692307692307693,0.7692307692307693,1,0,2,623,195927,38,34,7,23,5.0,38.6,68.2,3.75,0.0,0.0,377,0,0,0,0,0,47.92307692307692,0.3846153846153846,2.923076923076923,0.0609951845906902,10.527868660751544,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,1
A-9c18c4,11,0,10,8,278.7,12.8,19,1782.3,3781,21387.6,213876,1,9,3,0,1,0,2,432,0.8,0.9,1,0,79,556,178453,37,30,4,18,4.0,42.25,130.25,4.0,0.0,0.0,523,0,0,0,0,0,55.6,0.4,3.7,0.066546762589928,10.32381863146279,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,1
A-92a3af,25,0,11,11,101.0909090909091,32.90909090909091,77,3139.818181818182,6965,37677.818181818184,414456,0,7,0,2,0,1,0,161,1.0,0.6363636363636364,1,0,37,714,218189,55,35,8,13,4.0,57.5,39.0,4.0,1.0,0.25,177,0,0,0,0,0,64.9090909090909,0.3636363636363636,5.0,0.0770308123249299,10.554738328616375,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,0
A-f5641b,31,0,10,9,102.4,33.1,45,3912.0,8955,46944.0,469440,1,6,1,1,0,0,1,222,0.9,0.6,1,0,2,438,141649,18,27,4,20,4.0,47.5,98.0,3.0,1.0,0.25,276,0,0,0,0,0,43.8,0.4,1.8,0.0410958904109589,9.736224471195582,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0
A-67be94,26,0,7,6,268.14285714285717,38.57142857142857,62,3132.8571428571427,10348,37594.28571428572,263160,0,6,1,0,1,0,1,490,0.8571428571428571,0.8571428571428571,1,0,13,416,127197,17,26,3,13,5.0,38.6,51.0,4.0,0.0,0.0,637,0,0,0,0,0,59.42857142857143,0.7142857142857143,2.4285714285714284,0.0408653846153846,9.946024736154778,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,0
A-53f4e3,13,0,10,9,66.8,25.8,93,1507.2,4557,18086.4,180864,0,8,0,0,0,0,1,197,0.9,0.8,1,0,9,410,127529,45,29,1,11,5.0,28.6,99.0,4.0,0.0,0.0,200,0,0,0,0,0,41.0,0.5,4.5,0.1097560975609756,9.746010108353511,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,0
A-adc1f3,2,0,9,8,53.22222222222222,17.555555555555557,50,2956.4444444444443,9950,35477.333333333336,319296,1,7,0,0,0,0,1,143,0.8888888888888888,0.7777777777777778,1,0,10,334,120133,26,24,5,9,3.0,47.333333333333336,65.0,3.5,0.0,0.0,148,0,0,0,0,0,37.111111111111114,0.3333333333333333,2.888888888888889,0.0778443113772455,9.435451466473706,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,0
A-309e54,15,0,11,10,8.272727272727273,31.545454545454547,71,2595.3636363636365,11741,31144.363636363636,342588,3,11,0,1,0,1,1,18,0.9090909090909092,1.0,1,0,0,509,168199,24,28,3,14,5.0,23.8,90.2,3.0,0.0,0.0,22,0,0,0,0,0,46.27272727272727,0.4545454545454545,2.1818181818181817,0.0471512770137524,10.00231380699972,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,0
A-cc1d8d,5,0,13,13,12.692307692307692,17.23076923076923,84,688.2307692307693,1596,8258.76923076923,107364,3,11,1,1,1,1,0,23,1.0,0.8461538461538461,1,0,1,618,204365,48,33,11,16,5.0,30.2,99.2,4.5,0.0,0.0,23,0,0,0,0,0,47.53846153846154,0.3846153846153846,3.692307692307693,0.0776699029126213,10.594962436583804,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,0
