account_id,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_subscriptions,active_subscriptions,avg_subscription_duration_days,avg_sub_seats,max_sub_seats,avg_mrr_amount,max_mrr_amount,avg_arr_amount,total_arr_amount,trial_subscription_count,auto_renew_count,upgrade_count,downgrade_count,recent_upgrade_90d,recent_downgrade_90d,ended_subscriptions_count,max_subscription_duration_days,active_subscription_ratio,auto_renew_ratio,latest_plan_tier,latest_billing_frequency,latest_auto_renew_flag,latest_is_trial,days_since_last_subscription_change,total_usage_count,total_usage_duration_secs,total_error_count,unique_feature_count,beta_feature_usage_count,last_usage_date,days_since_last_usage,total_tickets,avg_resolution_time_hours,avg_first_response_time_minutes,avg_satisfaction_score,escalation_count,latest_ticket_date,escalation_ratio,reference_date,account_age_days,avg_resolution_time_hours_missing_flag,avg_first_response_time_minutes_missing_flag,avg_satisfaction_score_missing_flag,is_inactive_user,has_no_ticket_history,usage_per_subscription,ticket_per_subscription,error_per_subscription,error_rate,health_score,churn_event_count,latest_churn_date,latest_reason_code,total_refund_amount_usd,reactivation_count
A-922109,Cybersecurity,US,2024-01-26,ads,Pro,3,0,0,13,12,138.30769230769232,16.076923076923077,72,1086.0,8159,13032.0,169416,3,10,0,0,0,0,1,283,0.9230769230769232,0.7692307692307693,Basic,monthly,1,1,30,819,274464,34,35,4,2024-12-21,10,3.0,25.33333333333333,127.0,3.0,0.0,2024-04-12 00:00:00,0.0,2024-12-31,340,0,0,0,0,0,63.0,0.2307692307692307,2.6153846153846154,0.0415140415140415,10.777560763451891,2.0,2024-12-17,support,0.0,0.0
A-ff3c73,HealthTech,AU,2023-01-26,other,Pro,21,0,0,9,8,320.77777777777777,29.11111111111111,66,481.6666666666667,1254,5780.0,52020,3,7,1,0,0,0,1,635,0.8888888888888888,0.7777777777777778,Basic,annual,1,0,72,408,143989,23,29,5,2024-12-28,3,2.0,35.5,97.5,3.5,0.0,2023-03-19 00:00:00,0.0,2024-12-31,705,0,0,0,0,0,45.333333333333336,0.2222222222222222,2.555555555555556,0.0563725490196078,9.952494237051363,2.0,2024-05-09,competitor,2.42,0.0
A-8b0451,FinTech,UK,2024-09-16,event,Enterprise,41,0,0,10,9,49.7,41.2,43,3170.9,8159,38050.8,380508,1,8,0,0,0,0,1,101,0.9,0.8,Enterprise,annual,1,0,9,606,177930,45,32,6,2024-12-31,0,7.0,26.571428571428573,83.71428571428571,3.5,0.0,2024-12-10 00:00:00,0.0,2024-12-31,106,0,0,0,0,0,60.6,0.7,4.5,0.0742574257425742,10.233749223813106,1.0,2024-12-29,budget,0.0,0.0
A-331424,DevTools,US,2023-11-06,organic,Basic,11,0,0,6,5,218.0,11.0,11,1129.3333333333333,2189,13552.0,81312,2,3,0,0,0,0,1,362,0.8333333333333334,0.5,Pro,monthly,0,1,57,214,76170,9,17,3,2024-12-02,29,2.0,24.5,98.5,4.0,0.0,2023-03-30 00:00:00,0.0,2024-12-31,421,0,0,1,0,0,35.666666666666664,0.3333333333333333,1.5,0.0420560747663551,8.967396078858718,1.0,2024-02-21,competitor,0.0,0.0
A-51ec1b,DevTools,US,2023-11-08,ads,Enterprise,7,0,0,6,4,148.16666666666666,13.833333333333334,23,1847.8333333333333,3582,22174.0,133044,0,5,3,2,2,1,2,325,0.6666666666666666,0.8333333333333334,Enterprise,annual,1,0,49,283,111162,12,19,3,2024-10-22,70,3.0,52.333333333333336,150.0,5.0,1.0,2024-09-11 00:00:00,0.3333333333333333,2024-12-31,419,0,0,0,0,0,47.16666666666666,0.5,2.0,0.0424028268551236,9.391025710772912,1.0,2023-12-09,unknown,0.0,1.0
A-bcf664,DevTools,US,2023-05-19,other,Pro,5,0,0,13,12,267.53846153846155,22.692307692307693,59,1056.0,2587,12672.0,164736,2,13,0,0,0,0,1,564,0.9230769230769232,1.0,Pro,annual,1,0,19,575,181920,28,31,5,2024-12-24,7,5.0,36.0,110.6,4.0,1.0,2024-11-16 00:00:00,0.2,2024-12-31,592,0,0,0,0,0,44.23076923076923,0.3846153846153846,2.1538461538461537,0.048695652173913,10.382211456472206,3.0,2024-10-04,features,75.32,2.0
A-90a8c8,FinTech,AU,2024-08-24,organic,Pro,15,0,0,7,7,83.14285714285714,29.571428571428573,73,3787.714285714286,14527,45452.57142857143,318168,1,5,2,0,0,0,0,128,1.0,0.7142857142857143,Enterprise,monthly,0,0,28,404,127486,20,23,4,2024-12-27,4,4.0,45.0,29.5,3.25,0.0,2024-04-07 00:00:00,0.0,2024-12-31,129,0,0,0,0,0,57.71428571428572,0.5714285714285714,2.857142857142857,0.0495049504950495,9.604059002122096,1.0,2024-08-29,support,0.0,0.0
A-86cdb4,DevTools,DE,2024-09-22,partner,Basic,2,0,0,9,7,42.888888888888886,13.666666666666666,52,394.55555555555554,988,4734.666666666667,42612,1,9,0,0,0,0,2,86,0.7777777777777778,1.0,Basic,monthly,1,0,0,492,167226,24,27,6,2024-12-08,23,5.0,26.4,105.8,4.333333333333333,0.0,2024-12-02 00:00:00,0.0,2024-12-31,100,0,0,0,0,0,54.66666666666666,0.5555555555555556,2.6666666666666665,0.048780487804878,10.233255689637948,,,,,
A-4bfa33,Cybersecurity,US,2024-12-07,event,Basic,8,1,0,7,6,14.285714285714286,20.285714285714285,72,800.8571428571429,3528,9610.285714285714,67272,1,6,0,0,0,0,1,21,0.8571428571428571,0.8571428571428571,Enterprise,annual,1,1,6,329,78244,17,23,6,2024-12-26,5,4.0,16.5,84.75,3.6666666666666665,0.0,2024-06-29 00:00:00,0.0,2024-12-31,24,0,0,0,0,0,47.0,0.5714285714285714,2.4285714285714284,0.0516717325227963,9.492597346004017,3.0,2024-12-28,budget,99.76,0.0
A-dbc825,EdTech,FR,2024-01-07,partner,Enterprise,19,0,0,16,12,180.0625,27.1875,85,2650.25,10945,31803.0,508848,1,14,2,0,1,0,4,347,0.75,0.875,Basic,annual,1,0,36,730,212801,58,34,8,2024-12-30,1,6.0,49.5,108.16666666666669,4.0,1.0,2024-10-02 00:00:00,0.1666666666666666,2024-12-31,359,0,0,0,0,0,45.625,0.375,3.625,0.0794520547945205,10.575417913933256,2.0,2024-02-03,budget,0.0,0.0
A-c70870,Cybersecurity,US,2024-10-22,partner,Basic,31,0,0,7,7,23.428571428571427,61.57142857142857,170,5659.142857142857,33830,67909.71428571429,475368,3,7,2,1,2,1,0,50,1.0,1.0,Pro,annual,1,0,2,334,106338,18,23,4,2024-12-31,0,5.0,35.6,105.8,4.0,0.0,2024-08-18 00:00:00,0.0,2024-12-31,70,0,0,0,0,0,47.71428571428572,0.7142857142857143,2.571428571428572,0.0538922155688622,9.54415185575727,1.0,2024-12-13,competitor,0.0,0.0
A-7c4956,DevTools,US,2023-05-06,ads,Enterprise,5,0,1,8,5,282.25,15.125,51,426.125,1194,5113.5,40908,2,6,0,0,0,0,3,575,0.625,0.75,Basic,annual,1,0,11,475,129707,40,27,6,2024-12-26,5,3.0,13.666666666666666,66.66666666666667,4.0,0.0,2024-12-22 00:00:00,0.0,2024-12-31,605,0,0,0,0,0,59.375,0.375,5.0,0.0842105263157894,9.982819732827677,,,,,
A-0651a4,HealthTech,FR,2024-10-16,organic,Pro,16,0,0,15,14,28.33333333333333,26.8,65,2970.9333333333334,12935,35651.2,534768,3,13,0,0,0,0,1,65,0.9333333333333332,0.8666666666666667,Enterprise,annual,1,0,6,705,201426,37,34,8,2024-12-16,15,4.0,29.25,48.5,4.0,0.0,2024-09-12 00:00:00,0.0,2024-12-31,76,0,0,0,0,0,47.0,0.2666666666666666,2.466666666666667,0.0524822695035461,10.785885284798258,2.0,2024-12-25,features,0.0,0.0
A-3ce5b8,FinTech,IN,2023-09-07,ads,Basic,8,0,1,9,9,217.88888888888889,37.333333333333336,189,1850.0,9261,22200.0,199800,2,9,0,0,0,0,0,382,1.0,1.0,Enterprise,annual,1,1,89,509,147802,29,29,5,2024-12-15,16,10.0,42.5,101.8,3.7142857142857135,0.0,2024-11-15 00:00:00,0.0,2024-12-31,481,0,0,0,0,0,56.55555555555556,1.1111111111111112,3.2222222222222223,0.0569744597249508,10.001529459549422,1.0,2024-09-18,features,261.49,0.0
A-bd4708,FinTech,US,2024-07-21,ads,Pro,37,1,0,13,13,74.84615384615384,41.15384615384615,69,2998.076923076923,7363,35976.92307692308,467700,4,9,1,0,1,0,0,160,1.0,0.6923076923076923,Enterprise,monthly,1,0,13,653,201897,30,33,7,2024-12-30,1,4.0,24.0,90.75,3.5,0.0,2024-12-13 00:00:00,0.0,2024-12-31,163,0,0,0,0,0,50.23076923076923,0.3076923076923077,2.3076923076923075,0.0459418070444104,10.577835763928231,,,,,
A-993085,HealthTech,US,2023-06-01,ads,Basic,31,1,0,15,14,307.93333333333334,33.666666666666664,49,3230.4,9751,38764.8,581472,1,12,2,2,1,0,1,514,0.9333333333333332,0.8,Enterprise,monthly,0,0,51,665,216015,50,33,7,2024-12-20,11,4.0,46.5,82.0,3.5,0.0,2024-12-09 00:00:00,0.0,2024-12-31,579,0,0,0,0,0,44.333333333333336,0.2666666666666666,3.333333333333333,0.075187969924812,10.460043678865825,2.0,2024-01-21,features,0.0,0.0
A-92a3af,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,0,0,11,11,101.0909090909091,32.90909090909091,77,3139.818181818182,6965,37677.81818181818,414456,0,7,0,2,0,1,0,161,1.0,0.6363636363636364,Pro,monthly,1,0,37,714,218189,55,35,8,2024-12-18,13,4.0,57.5,39.0,4.0,1.0,2024-06-13 00:00:00,0.25,2024-12-31,177,0,0,0,0,0,64.9090909090909,0.3636363636363636,5.0,0.0770308123249299,10.554738328616375,,,,,
A-151c9a,FinTech,US,2023-01-27,ads,Enterprise,23,0,0,5,5,371.2,30.0,52,2850.0,4577,34200.0,171000,0,4,0,1,0,0,0,603,1.0,0.8,Pro,monthly,0,0,188,366,120907,14,28,1,2024-12-29,2,2.0,31.0,156.5,3.5,0.0,2024-06-01 00:00:00,0.0,2024-12-31,704,0,0,0,0,0,73.2,0.4,2.8,0.0382513661202185,9.856400847439952,1.0,2023-11-04,support,35.6,0.0
A-474ad4,EdTech,US,2023-11-28,organic,Basic,8,0,0,15,13,218.33333333333331,16.8,53,808.3333333333334,4776,9700.0,145500,4,10,1,1,0,0,2,393,0.8666666666666667,0.6666666666666666,Enterprise,annual,0,0,2,605,183355,45,34,6,2024-12-11,20,3.0,33.0,50.66666666666666,5.0,1.0,2024-05-03 00:00:00,0.3333333333333333,2024-12-31,399,0,0,0,0,0,40.333333333333336,0.2,3.0,0.0743801652892562,10.62366055444578,,,,,
A-4ef964,HealthTech,US,2024-03-07,organic,Pro,17,0,0,9,8,137.77777777777777,26.444444444444443,70,1586.5555555555557,3430,19038.666666666668,171348,1,6,0,0,0,0,1,274,0.8888888888888888,0.6666666666666666,Pro,monthly,1,0,46,487,150663,33,31,6,2024-12-23,8,3.0,42.66666666666666,86.33333333333333,4.0,0.0,2024-11-25 00:00:00,0.0,2024-12-31,299,0,0,0,0,0,54.11111111111112,0.3333333333333333,3.6666666666666665,0.0677618069815195,10.233908940411942,1.0,2024-06-19,budget,0.0,0.0
A-fd9422,Cybersecurity,US,2024-04-04,organic,Pro,58,0,0,9,8,100.11111111111111,58.0,58,3125.555555555556,11542,37506.66666666666,337560,4,7,1,1,0,1,1,237,0.8888888888888888,0.7777777777777778,Pro,annual,1,0,11,456,143313,21,27,5,2024-12-30,1,6.0,44.333333333333336,116.83333333333331,3.5,1.0,2024-12-22 00:00:00,0.1666666666666666,2024-12-31,271,0,0,0,0,0,50.66666666666666,0.6666666666666666,2.333333333333333,0.0460526315789473,9.851624743174671,,,,,
A-0baac2,FinTech,DE,2024-05-30,organic,Enterprise,14,0,1,6,4,48.0,23.33333333333333,33,3083.333333333333,6169,37000.0,222000,0,6,0,0,0,0,2,103,0.6666666666666666,1.0,Enterprise,annual,1,0,20,202,73161,9,19,0,2024-10-31,61,6.0,43.5,89.0,4.333333333333333,0.0,2024-09-14 00:00:00,0.0,2024-12-31,215,0,0,0,0,0,33.666666666666664,1.0,1.5,0.0445544554455445,8.91949930870139,4.0,2024-12-24,pricing,99.38000000000001,0.0
A-bb1486,HealthTech,US,2024-11-05,organic,Basic,41,0,0,8,7,28.375,47.875,69,2038.375,3381,24460.5,195684,0,6,0,2,0,2,1,48,0.875,0.75,Pro,annual,1,0,6,405,118945,36,24,5,2024-12-09,22,3.0,11.0,78.0,3.0,0.0,2024-05-19 00:00:00,0.0,2024-12-31,56,0,0,0,0,0,50.625,0.375,4.5,0.0888888888888888,9.437034540025488,2.0,2024-11-23,competitor,0.0,1.0
A-560d27,DevTools,US,2024-05-05,organic,Pro,23,0,0,12,11,94.91666666666669,34.166666666666664,71,3470.083333333333,14129,41641.0,499692,3,7,1,0,1,0,1,214,0.9166666666666666,0.5833333333333334,Basic,annual,1,1,14,587,185616,38,27,6,2024-10-28,64,4.0,30.75,59.75,3.6666666666666665,0.0,2024-02-28 00:00:00,0.0,2024-12-31,240,0,0,0,0,0,48.91666666666666,0.3333333333333333,3.1666666666666665,0.0647359454855195,10.218585063979566,,,,,
A-0b0d6d,DevTools,US,2024-12-30,organic,Pro,3,0,0,13,11,0.3846153846153846,20.692307692307693,52,2576.230769230769,10348,30914.76923076923,401892,0,13,1,0,1,0,2,1,0.8461538461538461,1.0,Pro,annual,1,0,0,582,162411,48,32,9,2024-12-26,5,5.0,31.4,90.4,4.0,1.0,2024-10-09 00:00:00,0.2,2024-12-31,1,0,0,0,0,0,44.76923076923077,0.3846153846153846,3.692307692307693,0.0824742268041237,10.256169767642508,1.0,2024-12-31,competitor,0.0,0.0
A-2789e3,FinTech,US,2024-09-14,partner,Enterprise,11,0,0,12,12,62.5,18.58333333333333,61,2040.75,12139,24489.0,293868,2,10,1,1,1,1,0,104,1.0,0.8333333333333334,Pro,monthly,1,1,17,680,205877,45,33,6,2024-12-31,0,4.0,47.25,83.25,4.0,0.0,2024-12-22 00:00:00,0.0,2024-12-31,108,0,0,0,0,0,56.66666666666666,0.3333333333333333,3.75,0.0661764705882353,10.635707144491164,,,,,
A-b07346,HealthTech,US,2024-10-10,partner,Pro,51,0,1,5,5,26.0,51.0,51,6283.2,10149,75398.4,376992,1,3,1,0,1,0,0,55,1.0,0.6,Enterprise,annual,1,1,3,326,106943,22,23,4,2024-12-12,19,3.0,42.333333333333336,76.66666666666667,3.5,0.0,2024-11-12 00:00:00,0.0,2024-12-31,82,0,0,0,0,0,65.2,0.6,4.4,0.0674846625766871,9.355590688361763,1.0,2024-11-12,budget,0.0,0.0
A-902ef7,HealthTech,US,2024-09-03,other,Enterprise,83,0,1,8,8,45.75,83.0,83,5540.25,16517,66483.0,531864,2,8,2,0,1,0,0,117,1.0,1.0,Basic,annual,1,0,6,414,145878,24,31,5,2024-10-21,71,2.0,48.5,85.0,4.0,0.0,2024-07-07 00:00:00,0.0,2024-12-31,119,0,0,0,0,0,51.75,0.25,3.0,0.0579710144927536,10.141659350566655,1.0,2024-09-26,pricing,0.0,0.0
A-20736a,EdTech,IN,2024-03-16,organic,Enterprise,50,0,0,7,7,113.85714285714286,53.57142857142857,64,5789.285714285715,12736,69471.42857142857,486300,1,7,1,1,1,1,0,236,1.0,1.0,Enterprise,annual,1,0,38,430,108408,22,22,5,2024-12-29,2,4.0,42.25,78.25,3.75,0.0,2024-12-14 00:00:00,0.0,2024-12-31,290,0,0,0,0,0,61.42857142857143,0.5714285714285714,3.142857142857143,0.0511627906976744,9.74043120968738,1.0,2024-03-19,competitor,64.98,0.0
A-e4bf56,HealthTech,IN,2024-10-28,ads,Pro,17,0,1,7,6,22.0,23.428571428571427,37,2703.714285714286,7363,32444.571428571428,227112,0,4,0,1,0,1,1,44,0.8571428571428571,0.5714285714285714,Enterprise,monthly,1,0,6,339,115488,10,25,1,2024-12-23,8,8.0,29.125,111.5,3.6666666666666665,0.0,2024-08-27 00:00:00,0.0,2024-12-31,64,0,0,0,0,0,48.42857142857143,1.1428571428571428,1.4285714285714286,0.0294985250737463,9.570501911215338,,,,,
A-cea1f0,FinTech,US,2024-04-07,event,Pro,8,0,1,10,10,104.0,15.2,30,1224.4,4378,14692.8,146928,2,4,1,1,1,0,0,213,1.0,0.4,Enterprise,annual,0,0,4,586,161188,28,28,9,2024-12-23,8,5.0,42.2,107.4,4.333333333333333,0.0,2024-10-11 00:00:00,0.0,2024-12-31,268,0,0,0,0,0,58.6,0.5,2.8,0.0477815699658703,10.461746133318554,,,,,
A-ef84cf,EdTech,US,2024-03-01,partner,Enterprise,8,0,0,5,4,177.8,16.2,34,1501.4,6766,18016.8,90084,1,3,0,1,0,0,1,294,0.8,0.6,Basic,monthly,1,0,145,309,100420,11,21,3,2024-12-31,0,5.0,34.8,79.4,4.333333333333333,1.0,2024-11-02 00:00:00,0.2,2024-12-31,305,0,0,0,0,0,61.8,1.0,2.2,0.0355987055016181,9.382954556662751,3.0,2024-11-20,pricing,18.81,2.0
A-d49cc5,Cybersecurity,FR,2023-09-19,event,Basic,50,0,0,8,8,175.25,53.125,75,1665.625,3675,19987.5,159900,0,7,0,0,0,0,0,322,1.0,0.875,Basic,monthly,1,0,21,436,142933,34,27,5,2024-12-28,3,4.0,32.0,55.25,4.5,0.0,2024-12-21 00:00:00,0.0,2024-12-31,469,0,0,0,0,0,54.5,0.5,4.25,0.0779816513761468,10.02222944839006,1.0,2024-04-12,competitor,0.0,0.0
A-67be94,EdTech,US,2023-04-04,organic,Enterprise,26,0,0,7,6,268.1428571428572,38.57142857142857,62,3132.8571428571427,10348,37594.28571428572,263160,0,6,1,0,1,0,1,490,0.8571428571428571,0.8571428571428571,Pro,monthly,1,0,13,416,127197,17,26,3,2024-12-18,13,5.0,38.6,51.0,4.0,0.0,2024-11-28 00:00:00,0.0,2024-12-31,637,0,0,0,0,0,59.42857142857143,0.7142857142857143,2.4285714285714284,0.0408653846153846,9.946024736154778,2.0,2024-06-30,support,88.27,0.0
A-4e960a,FinTech,US,2024-01-17,other,Enterprise,12,1,1,12,12,194.91666666666663,20.58333333333333,71,1995.1666666666667,14129,23942.0,287304,2,11,0,1,0,0,0,328,1.0,0.9166666666666666,Basic,monthly,1,0,23,512,153943,21,29,5,2024-12-28,3,6.0,29.166666666666668,83.16666666666667,4.0,0.0,2024-12-08 00:00:00,0.0,2024-12-31,349,0,0,0,0,0,42.66666666666666,0.5,1.75,0.041015625,10.311395101832924,,,,,
A-c37cab,Cybersecurity,UK,2024-07-29,event,Pro,13,0,0,12,10,78.83333333333333,26.33333333333333,98,2452.75,19502,29433.0,353196,3,11,1,1,1,1,2,154,0.8333333333333334,0.9166666666666666,Basic,annual,1,0,14,708,203309,40,32,14,2024-12-30,1,4.0,33.0,101.25,3.75,1.0,2024-03-28 00:00:00,0.25,2024-12-31,155,0,0,0,0,0,59.0,0.3333333333333333,3.333333333333333,0.0564971751412429,10.50704387895906,2.0,2024-11-16,competitor,4.03,0.0
A-533452,DevTools,AU,2024-11-12,organic,Pro,9,0,0,11,10,26.363636363636363,29.09090909090909,101,1878.5454545454545,5174,22542.545454545456,247968,1,10,1,2,1,2,1,40,0.9090909090909092,0.9090909090909092,Basic,annual,0,0,6,595,172726,44,32,10,2024-12-15,16,4.0,32.75,35.5,4.0,0.0,2024-08-05 00:00:00,0.0,2024-12-31,49,0,0,0,0,0,54.09090909090909,0.3636363636363636,4.0,0.0739495798319327,10.426091238463076,4.0,2024-12-16,support,147.54999999999998,1.0
A-443b7c,Cybersecurity,US,2024-09-06,other,Enterprise,1,0,1,16,14,59.8125,24.625,84,1503.875,13930,18046.5,288744,3,13,4,0,4,0,2,106,0.875,0.8125,Basic,annual,1,0,2,618,195039,29,28,8,2024-12-27,4,8.0,29.25,49.0,4.4,0.0,2024-07-19 00:00:00,0.0,2024-12-31,116,0,0,0,0,0,38.625,0.5,1.8125,0.046925566343042,10.53577327095586,,,,,
A-1f7acb,FinTech,UK,2023-08-06,ads,Basic,64,1,0,8,8,269.375,64.0,64,5864.0,12736,70368.0,562944,1,6,1,3,0,0,0,487,1.0,0.75,Enterprise,annual,1,0,100,510,164068,47,26,7,2024-12-13,18,7.0,41.71428571428572,129.57142857142858,4.4,0.0,2024-12-05 00:00:00,0.0,2024-12-31,513,0,0,0,0,0,63.75,0.875,5.875,0.092156862745098,9.952672142482545,,,,,
A-f51f16,HealthTech,US,2023-12-25,partner,Enterprise,1,0,0,8,7,248.75,17.75,60,1663.75,7761,19965.0,159720,1,7,2,0,0,0,1,317,0.875,0.875,Basic,annual,1,0,126,384,146093,28,25,3,2024-12-08,23,4.0,29.25,91.0,3.0,0.0,2024-07-10 00:00:00,0.0,2024-12-31,372,0,0,0,0,0,48.0,0.5,3.5,0.0729166666666666,9.471756538975932,2.0,2024-12-07,features,0.0,0.0
A-5a3eb9,DevTools,CA,2023-08-20,other,Enterprise,18,1,0,13,12,223.46153846153845,30.53846153846154,69,1561.0,3582,18732.0,243516,0,11,0,2,0,0,1,468,0.9230769230769232,0.8461538461538461,Pro,annual,1,0,3,722,216880,34,34,7,2024-12-11,20,3.0,24.0,83.0,4.0,0.0,2024-04-08 00:00:00,0.0,2024-12-31,499,0,0,1,0,0,55.53846153846154,0.2307692307692307,2.6153846153846154,0.0470914127423822,10.84560791224396,3.0,2024-06-12,features,58.37,0.0
A-5f2961,HealthTech,US,2024-11-22,partner,Basic,4,0,0,7,7,21.857142857142858,24.428571428571427,55,1471.2857142857142,3184,17655.428571428572,123588,0,6,0,0,0,0,0,34,1.0,0.8571428571428571,Basic,annual,1,0,8,348,103023,19,22,2,2024-11-04,57,1.0,53.0,19.0,4.0,0.0,2023-06-30 00:00:00,0.0,2024-12-31,39,0,0,1,0,0,49.71428571428572,0.1428571428571428,2.7142857142857144,0.0545977011494252,9.681863346670164,1.0,2024-11-28,pricing,6.6,0.0
A-417d2f,Cybersecurity,IN,2023-07-04,partner,Pro,4,1,0,16,15,212.625,20.5625,51,1433.3125,10149,17199.75,275196,2,13,1,0,0,0,1,546,0.9375,0.8125,Pro,monthly,1,0,3,722,206401,31,37,8,2024-12-11,20,6.0,43.5,80.5,4.333333333333333,0.0,2024-11-20 00:00:00,0.0,2024-12-31,546,0,0,0,0,0,45.125,0.375,1.9375,0.0429362880886426,10.99589727477527,1.0,2024-12-30,budget,0.0,0.0
A-e98302,EdTech,US,2023-12-26,ads,Enterprise,16,1,0,6,5,167.66666666666666,30.5,58,2094.5,6766,25134.0,150804,0,5,0,0,0,0,1,345,0.8333333333333334,0.8333333333333334,Pro,annual,1,0,3,273,88751,18,21,3,2024-12-12,19,9.0,44.44444444444444,99.44444444444444,4.142857142857143,0.0,2024-11-25 00:00:00,0.0,2024-12-31,371,0,0,0,0,0,45.5,1.5,3.0,0.0659340659340659,9.035214515790344,,,,,
A-8bde0c,DevTools,US,2024-11-04,organic,Basic,12,0,0,18,16,15.88888888888889,26.444444444444443,93,1899.888888888889,5572,22798.666666666668,410376,1,15,2,0,2,0,2,57,0.8888888888888888,0.8333333333333334,Enterprise,monthly,1,0,3,773,240908,43,34,6,2024-12-06,25,3.0,25.666666666666668,86.33333333333333,4.0,0.0,2024-11-07 00:00:00,0.0,2024-12-31,57,0,0,0,0,0,42.94444444444444,0.1666666666666666,2.388888888888889,0.055627425614489,10.88711614034003,2.0,2024-12-30,pricing,0.0,0.0
A-bcf87c,FinTech,US,2024-06-27,event,Pro,10,0,1,11,9,65.63636363636364,20.09090909090909,51,1979.090909090909,6169,23749.090909090908,261240,1,8,0,1,0,1,2,162,0.8181818181818182,0.7272727272727273,Enterprise,monthly,1,0,18,503,147590,19,26,7,2024-12-14,17,2.0,63.0,49.5,4.0,0.0,2024-01-09 00:00:00,0.0,2024-12-31,187,0,0,0,0,0,45.72727272727273,0.1818181818181818,1.7272727272727273,0.0377733598409542,10.28409178941638,,,,,
A-54ecc2,Cybersecurity,US,2023-06-11,partner,Enterprise,4,0,0,11,11,244.3636363636364,13.272727272727272,34,1469.8181818181818,5970,17637.81818181818,194016,1,10,0,1,0,0,0,503,1.0,0.9090909090909092,Enterprise,monthly,1,0,62,607,183498,39,28,6,2024-12-09,22,5.0,37.4,72.0,5.0,0.0,2024-10-29 00:00:00,0.0,2024-12-31,569,0,0,0,0,0,55.18181818181818,0.4545454545454545,3.5454545454545454,0.0642504118616145,10.592582289008206,3.0,2024-11-23,support,0.0,0.0
A-625d0b,EdTech,AU,2024-09-02,ads,Basic,9,0,0,11,10,50.72727272727273,17.363636363636363,42,1081.1818181818182,2058,12974.181818181818,142716,2,10,0,0,0,0,1,97,0.9090909090909092,0.9090909090909092,Enterprise,annual,1,0,2,529,141489,38,32,6,2024-12-09,22,5.0,48.4,72.4,3.0,0.0,2024-11-19 00:00:00,0.0,2024-12-31,120,0,0,0,0,0,48.09090909090909,0.4545454545454545,3.4545454545454546,0.0718336483931947,10.046579962410313,,,,,
A-fce879,EdTech,UK,2024-09-24,partner,Pro,10,1,1,5,5,65.0,25.6,45,1359.4,3781,16312.8,81564,1,5,0,1,0,1,0,94,1.0,1.0,Basic,annual,1,0,18,299,98740,14,25,1,2024-11-30,31,2.0,28.0,61.5,4.0,0.0,2024-07-17 00:00:00,0.0,2024-12-31,98,0,0,0,0,0,59.8,0.4,2.8,0.0468227424749163,9.627765300303102,2.0,2024-12-03,support,0.0,0.0
A-b07b56,DevTools,US,2024-11-08,event,Pro,25,0,1,15,14,26.066666666666663,26.33333333333333,34,1132.2666666666669,4975,13587.2,203808,3,12,0,0,0,0,1,45,0.9333333333333332,0.8,Basic,annual,1,1,10,633,185462,39,32,9,2024-12-29,2,4.0,31.25,93.75,3.0,0.0,2024-10-30 00:00:00,0.0,2024-12-31,53,0,0,0,0,0,42.2,0.2666666666666666,2.6,0.0616113744075829,10.323832977199125,1.0,2024-12-24,budget,0.0,0.0
A-6da850,FinTech,IN,2023-10-07,organic,Pro,5,0,0,16,13,209.3125,16.375,37,1159.9375,7363,13919.25,222708,4,12,3,1,0,0,3,450,0.8125,0.75,Basic,annual,1,0,0,714,186370,54,30,8,2024-12-27,4,5.0,49.0,76.4,4.0,0.0,2024-12-21 00:00:00,0.0,2024-12-31,451,0,0,0,0,0,44.625,0.3125,3.375,0.0756302521008403,10.549993486674952,3.0,2024-10-25,budget,0.0,0.0
A-342303,EdTech,US,2024-03-16,other,Pro,1,1,0,3,3,149.0,18.33333333333333,28,565.0,1372,6780.0,20340,1,3,0,0,0,0,0,242,1.0,1.0,Enterprise,annual,1,1,31,141,23149,5,12,1,2024-11-26,35,3.0,29.33333333333333,71.33333333333333,4.5,0.0,2024-03-03 00:00:00,0.0,2024-12-31,290,0,0,0,0,0,47.0,1.0,1.6666666666666667,0.0354609929078014,8.218471450523792,1.0,2024-03-20,features,0.0,0.0
A-e7a1e2,Cybersecurity,US,2024-06-23,event,Enterprise,3,0,0,12,11,66.58333333333333,13.916666666666666,44,1670.1666666666667,8756,20042.0,240504,2,10,0,0,0,0,1,165,0.9166666666666666,0.8333333333333334,Enterprise,annual,1,0,2,703,220928,36,36,3,2024-12-21,10,1.0,45.0,37.0,4.0,0.0,2024-03-31 00:00:00,0.0,2024-12-31,191,0,0,0,0,0,58.583333333333336,0.0833333333333333,3.0,0.0512091038406827,10.890817416265518,3.0,2024-12-11,budget,6.2,1.0
A-f1f639,EdTech,US,2023-02-26,ads,Basic,2,0,0,4,4,375.25,5.25,9,729.75,1791,8757.0,35028,0,4,1,0,0,0,0,547,1.0,1.0,Enterprise,monthly,1,0,103,139,43097,10,12,4,2024-12-20,11,7.0,20.0,67.57142857142857,4.8,0.0,2024-12-05 00:00:00,0.0,2024-12-31,674,0,0,0,0,0,34.75,1.75,2.5,0.0719424460431654,7.909379549855013,2.0,2024-04-07,competitor,0.0,1.0
